id,name,asins,primaryCategories,doRecommend,numHelpful,rating,text,title,username,reviewer
AVzYlGkFvKc47QAVeZRI,All-New Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Marine Blue - with Special Offers,B01J94YIT6,Electronics,TRUE,0,4,"The Kindle 8"" is a decent tablet computer not only for reading books, but also just a nice inexpensive device to have for when you need access to the internet or want to play a couple games.While it isn't the most powerful tablet out there, you also won't feel that put out if it gets broken or swiped.I would also highly recommend the Amazon-branded case for it. Not only does it fit seamlessly, the magnets built into the case put the device to sleep when you close the cover.",Great inexpensive tablet and ereader,Renfield,Person
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet 8"" HD Display Wi-Fi 16 GB - Includes Special Offers Magenta",B01AHB9CN2,Electronics,TRUE,0,4,"Learning all the aps that are on the Kindle, the games and all the free books.",Good for the mind,polaris,Bot
AVpfpK8KLJeJML43BCuD,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,B01BH83OOM,Electronics,TRUE,0,5,"Have Amazon echo, dot and now the tap. All work very well, and.the tap sounds great.",Nice speaker,Stopher6,Person
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet 8"" HD Display Wi-Fi 16 GB - Includes Special Offers Magenta",B01AHB9CN2,Electronics,TRUE,0,5,The 8 is bigger and lighter weight than my old 7 and the battery life is longer. It also has more storage and a camera. Love it!,Upgrade from fire 7HD,Collegekid,Bot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,"This is my review on AmazonBasics AA Performance Alkaline Batteries (48-Pack) from AmazonBasics. I love the value pack....Lots of batteries for a decent price.....I am always needing batteries for something so it's nice to have them on hand when you actually need them....These AmazonBasics AA Performance Alkaline Batteries don't last long. Yes, there are other brands that last longer but for the price it's a deal.....",Good Value For The Price.....,Bylorilynn,Person
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,"B00QWO9P0O,B01IB83NZG,B00MNV8E0C",Health & Beauty,,,5,These are batteries. So far they're working well.,Five Stars,ByJordan G.,Bot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,5,Works very well for light tablet use and great for reading.,Purchased as a gift,AAM1,Bot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,5,They don't last quite as long as regular batteries but long enough to still save money. I'm pleased with these batteries.,I'm pleased with these batteries,ByAmazon Customer,Bot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,5,"Cheap, good batteries.",good batteries.,ByBrian O'Donnell,Person
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,5,"you have kids, teenagers that like toys, remote control cars or anything that require batteries then this is item is for you.. easy to use.. dont think about it just buy it.. : )",Muy Bueno,ByJG,userBot
AVpgdkC8ilAPnD_xsvyi,Fire Tablet 7 Display Wi-Fi 16 GB - Includes Special Offers Black,B018Y22BI4,Electronics,TRUE,0,5,Very pleased with the quality of this tablet and I was fortunate that it was on sale at the time of purchase,Excellent tablet Christmas gift for my niece,chris,Bot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,5,Love buying these batteries bc I use a lot of need,Five Stars,ByMary Pauline Bendle,Person
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Green Kid-Proof Case,B018Y23MNM,Electronics,TRUE,0,5,"I am so delighted I purchased this tablet for my toddler son! Pros: The rubber case allows the tablet to take quite a beating, which was crucial for this purchase. Another huge pro is that adults can use the tablet under their own sign-on which works like any other tablet. From the adult sign-on you can customize what your kids can watch, screen time allowance, and add or remove apps for them. The price isn't bad compared to the price of adult tabletsCons:Kind of bummed I can't link my Google Play apps I purchased but I guess it makes sense this is not a Google/Android product. The battery life isn't all that great, but the charger is fast!I wish there was a freeze option that would prevent kids from hitting the screen while watching Netflix or other videos Highly recommend for anyone with young children. You won't be disappointed!",Great tablet for the little ones,smd3284,userBot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,5,My son is very happy with this and so are mommy and daddy. No more asking for our phones and setting the time limit is awesome,Son is happy,TVGuy83,Bot
AVpfw2hvilAPnD_xh0rH,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Pink Kid-Proof Case,B018Y226XO,"Toys & Games,Electronics",TRUE,0,5,Great way to get kids introduced to using a tablet. A ton of free software is available. Guarantee seals the deal.,Great educational tool for kids,Revuit,Bot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,FALSE,0,1,Not able to play youtube that's what my daughter likes.,Not meet needs,Dehope,Bot
AVpidLjVilAPnD_xEVpI,Fire HD 10 Tablet 10.1 HD Display Wi-Fi 16 GB - Includes Special Offers Silver Aluminum,B0189XYY0Q,"Office Supplies,Electronics",TRUE,0,5,Bought this tablet for my 84 year old grandpa and he loves it. Easy to use,Easy to use,IH818,Bot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,1,Batteries arrived drained. all of them.,One Star,ByAJ Rose,Person
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,5,These batteries dont quite hold up to the same time and durability of Duracell or other name brand but they are a great alternatives! More than worth the price.,Work great!,ByAndrew G,Person
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,5,Well packaged and long lasting.,Great Value,ByALeon,Person
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,5,They're the only batteries I use now. It's hard to beat the /battery cost. Every parent should have a stash of these and the Amazon AA's in their home.,Offerings for the kids toys,Byalawat,Person
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet 8"" HD Display Wi-Fi 16 GB - Includes Special Offers Magenta",B01AHB9CN2,Electronics,TRUE,0,5,Great tablet for my childthis tablet was just everything that I need it for my child,Great tablet for my child,Hargrave,Bot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,5,great batteries. They work well especially to have as emergency backups. My previous kit lasted a good long time. I usually just use rechargeable batteries but it's good to have some standard's around as well just in case,great batteries. They work well especially to have as ...,ByHRW,Person
AVzYlGkFvKc47QAVeZRI,All-New Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Marine Blue - with Special Offers,B01J94YIT6,Electronics,TRUE,0,5,I love my Fire. Lightweight and very easy to use!!,Awesome product,Kjw777,Person
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet 8"" HD Display Wi-Fi 16 GB - Includes Special Offers Magenta",B01AHB9CN2,Electronics,TRUE,0,5,"The visual quality on the Fire 8 HD is amazing. It runs very fast and is easy to use, very durable.",Great Tablet,Awesomelena,Bot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,5,Great price,Five Stars,Bygpfnyc,reviewBot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,4,"This tablet is great considering how affordable it is! I mainly use it for reading, streaming shows, and listening to music. I do wish it was a true Android platform instead of the ""Amazon Android"" platform, but overall it's a great little tablet!",Great tablet for the price,MTKdiv,Bot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,5,"I love my amazon fire tablet, I'm sure my kids will love theirs too!",Great price!,Shawna,Bot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,5,My daughter loves this tablet hard to get her to put it down. Strong battery and a full tablet for her as she ages,Kid loves it,RyanP,Bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,5,It's nice really nice. Go buy one for your grandma. She will give you a real big hug.,It's neato,Xpoot,Bot
AVqkIh8WQMlgsOJE6fu-,"All-New Fire HD 8 Tablet 8"" HD Display Wi-Fi 32 GB - Includes Special Offers Black",B01ACEKAJY,Electronics,TRUE,2,5,"Purchased this as a gift for my wife because her B&N Nook was dying. She absolutely loves it, especially since it does so much more. I'm now waiting for my Nook to start acting up so that I have an excuse to get a Kindle for myself.",Wife Loves it,Rjob74,Bot
AWFUWc8THh53nbDRF6YO,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",B010CEHQTG,"Electronics,Hardware",TRUE,0,4,"a bit difficult to set up, but it is amazing. Love the screen!",really neat!,othmar,Bot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,5,"Good price. Too early to say how they last, but if they do, great deal better than the name brands.",So far so good,ByDWally,Person
AWK8z0pOIwln0LfXlSxH,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",B01J24C0TI,"Electronics,Hardware",TRUE,0,5,"I had been looking for the product for a while. After much research, I bought it and I am not disappointed. It is a great product. I can tell I won't be bored learning all that the echo show can do. If you're thinking about buying it, just go for it.",Exactly what I wanted,PackAttack,Person
AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",B018Y225IA,Electronics,TRUE,0,5,"Tablet has worked without a hitch. We bought it for my father, who is just shy of 80. With a couple of instructions, he's been using it without further assistance.",Easy enough for Grandpa,Dave,Bot
AVpfw2hvilAPnD_xh0rH,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Pink Kid-Proof Case,B018Y226XO,"Toys & Games,Electronics",TRUE,0,4,"It freezes a lot. Lots of problems getting games to cooperate. But overall, my son loves it.",my son loves it,russ,Bot
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,"B00QWO9P0O,B01IB83NZG,B00MNV8E0C",Health & Beauty,,,5,Works as expected,Five Stars,ByDavid B.,Bot
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,"B00QWO9P0O,B01IB83NZG,B00MNV8E0C",Health & Beauty,,,5,Enough batteries to power my remote for a decade. I would have loved this many AAs for my Gameboy growing up.,So many batteries.,ByDavid,Bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,5,Very user friendly...long lasting battery....very clear display,Love My Fire!,DEBBIE,Bot
AWK8z0pOIwln0LfXlSxH,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",B01J24C0TI,"Electronics,Hardware",TRUE,0,5,I couldn't believe how easy and fast the setup was. It's basically plug and play. I watched a video first and it took no more than 3 minutes to get going. You don't need any other equipment to set it up. The sound is unbelievable...better than my Bose.,The best Echo.,Tennisgal,Person
AVqVGZSEQMlgsOJE6eUc,Kindle E-reader - White 6 Glare-Free Touchscreen Display Wi-Fi - Includes Special Offers,B017JG41PC,"Office Supplies,Electronics",TRUE,0,5,"We got the Kindle for our daughter who accompanied us to try out the two Kindle models. We were willing to buy either one and we assumed she would want the more expensive one with the backlighting feature. But as she tried both, she gravitated with certainty toward the basic model. ""Why would U want to read in the dark?"" She said. As the weeks and months have gone by, she says she's completely happy with the basic Kindle, it's exactly what she wanted. Perfect.",Amazon Kindle is Perfect,Robert,userBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,5,great batteries and haven't had any leak yet like other off price or off brand ones.,Five Stars,Bymattesonb,Person
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,5,"Triple A batteries , not much to say other than I was happy with the convenience that Amazon offers. No issues and am happy with my purchase",not much to say other than I was happy with the convenience that Amazon offers,Byandy,userBot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,4,I bought this as a gift for my smart 1 yr old niece and she loves it. she is always using the tablet. it's her favorite toy.,Gift for my 1 yr old neice,Camie,Bot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,2,The batteries do not last nearly as long as other brands.,Two Stars,ByAlgo,Person
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,5,Nice size tablet. Very easy to use. Love it!!!!! Beats my laptop.,Great,SueB,Bot
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,"B00QWO9P0O,B01IB83NZG,B00MNV8E0C",Health & Beauty,,,3,you get what you pay for... they are not great,Three Stars,ByJames L,Person
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,"B00QWO9P0O,B01IB83NZG,B00MNV8E0C",Health & Beauty,,,5,Good product and price.,Five Stars,Byamazon customer,Bot
AVpfpK8KLJeJML43BCuD,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,B01BH83OOM,Electronics,TRUE,0,5,My wife uses the Tap mostly to listen to music. She loves the fact that she can take it into aNY room of the house. No more having to turn up the sound to hear I'm different parts of the house.,Wife loves the TAP.,Tapmethis,Bot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,1,3,"This Kindle was purchased on the black friday sale. At the time I felt it was a steal at that price. The first tablet I purchased a few years ago was the original Kindle Fire, the following year I purchased an iPad mini and now have the iPad mini 4. As you may already know, the iPad does not have explandable memory. This Kindle can have expanded memory to 200GB so that was a good selling point for me. After setting this new Kindle Fire up, I noticed that viewing photos were not as clear as the original iPad mini even without retina display, and the color had a greenish-yellowish tint to it. Some may not notice this if they do not have something else to compare it to. I'm a pro photographer so this was quite unaceptable to me. I was not expecting perfection with the colors but people's skin tones appeared greenish as if they were Vulcans. I also like to read tech manuals and magazines of which many are in PDF format. The Kindle will read this format but the Kindle Fire after all these years still cannot display the cover art from pdf books, etc.; it displays an acrobat pdf document logo instead. If you have a large library of pdfs you have to read through the document titles instead of being able to select by seeing the cover of the book. That was enough for me, I've been spoiled by the ease of use of the iPad and the display with accurate colors. Back to the store for a prompt refund it went. Overall..still a good deal but if you are used to an iPad for the reasons I am..you may be disappointed.",Just ok for the price,brentf,Person
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,5,"Needed badly for so many appliances, work well and will hopefully last long!",Makes things work,ByDiana Scott,Person
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,5,Great battery life for a great price.,Five Stars,ByKindle Customer,userBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,5,"We use a lot of AA batteries with a number of wireless devices. For years, we have been I guess habitually dependent on Rayovac Alkaline AA Batteries 36-Pack. They have been as good as any other batteries we used and the price was unequalled, that is, until we began to look on Amazon.com. We then decided to try others, until we got a box of Duracell Procell AA 144 Batteries PC1500. They seemed to consistently last longer than the others. They were also usually 6 cents cheaper per battery. Undoubtedly, this was spelling: B-A-R-G-A-I-N! Actually, we remained with these, not even looking at alternatives until we kind of tripped over these AmazonBasics. Hands-down, these have been our best battery purchases. They are good, and originally were the cheapest yet! We don't even look for other bargains. I don't think it's worth the time or effort.",These Spell: B-A-R-G-A-I-N!,ByBook Glutton,Person
AVpidLjVilAPnD_xEVpI,Fire HD 10 Tablet 10.1 HD Display Wi-Fi 16 GB - Includes Special Offers Silver Aluminum,"B0189XZRTI,B0189XYY0Q,B0189XZ0KY","Office Supplies,Electronics",TRUE,0,5,I love my new Kindle!! I would recommend this to everyone!! It has so many features and love the size!!,Great Kindle!!,Terri,Bot
AVpfw2hvilAPnD_xh0rH,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Pink Kid-Proof Case,B018Y226XO,"Toys & Games,Electronics",FALSE,0,3,"I was hoping he would not want to put it down, like the other tablet he had (sprout chubby )But he stills wants my phone.",Nice size,Lovie,Bot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,1,amazon sucks these batteries drain like the water in my toilet,One Star,ByROSANNE,Person
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet 8"" HD Display Wi-Fi 16 GB - Includes Special Offers Magenta",B01AHB9CN2,Electronics,TRUE,0,5,Easy to use and great quality. All 3 of my kids have a Kindle Fire,Great for kids or adults,MSum,Person
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,1,Very weak batteries,One Star,ByNitin P.,Person
AVqVGZSEQMlgsOJE6eUc,Kindle E-reader - White 6 Glare-Free Touchscreen Display Wi-Fi - Includes Special Offers,B017JG41PC,"Office Supplies,Electronics",TRUE,0,5,Got this for my nephew. Easy for him to use. Easy setup.,Great for Kids,Sony123,Person
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,5,Excelente puedo recomendarlo ampliamente.,AmazonBasics AA Performance Alkaline,ByFranklin Moreno Celis,Person
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,5,Cheep and effective these batteries compare to mainstream manufacturers without issue. The price tag is so much lower that even if you didn't like them or felt that a major manufacturer was somehow better than this you probably still wouldn't regret the purchase. They hold their charge and last just as long as anything else. Amazon Strikes again with a great product,Amazon for the Win.,Bycpaynenj,Person
AVzYlGkFvKc47QAVeZRI,All-New Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Marine Blue - with Special Offers,B01J94YIT6,Electronics,TRUE,0,5,This id my third kindle upgrade and they keep getting better and easier to use. It is a great device to use while flying as I can either read a book or watch a movie.,Great Device,ljtodd123,Person
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,1,5,"Was looking at some more expensive Android tablets to replace a 3-year old device and saw this one on sale. Despite the relatively much lower price, I was originally very worried that the Amazon app ecosystem was going to be sorely lacking compared to the full Google Play catalog. But it turns out that while it is missing some important apps (not just games but productivity apps too), the more than adequate specs (good enough screen, 1.5 GB of RAM, decent processor) are enough for 95% of what I need from a tablet. And if you can get it on sale, you can't go wrong. Lastly, if you're deciding between the 7"" and this 8"" Fire, splurge a little bit and get this one instead.",Hard to beat value,CasualFan,userBot
AVpgdkC8ilAPnD_xsvyi,Fire Tablet 7 Display Wi-Fi 16 GB - Includes Special Offers Black,B018Y22BI4,Electronics,TRUE,0,4,Kindle fire is a good product. I am happy with my purchase. The only difficulty was buying books. It was difficult to understand initially.,"Satisfied, good buy",Shopgurl,Bot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,You get a lot for a great price! I mainly just use them for my xbox one controller and they last for quite a long time!,You get a lot for a great price! I mainly just use them for my ...,ByZack,Bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,5,"I needed to replace my old reader, and found that this model was just as good. if not better, and at a greatly lower price. I have enjoyed using it for about a month, and am very please with it.",Amazon Fire HD,ProfGeo,Bot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,5,"he loved it was a great gift easy to use, small and great",great,booboo,Bot
AVphPmHuilAPnD_x3E5h,"Amazon - Kindle Voyage - 6"" - 4GB - Black",B00IOY8XWQ,Electronics,TRUE,0,5,"So much better than reading on an iPad, completely worth it. I guess my only complaint is the operating system still seems a little weak in terms of responsiveness and fluidity but doesn't really impact regular usage of just page turning, only felt while browsing the library/store etc.",Love it,MaxWitherspoon,userBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,5,They worked as expected. No complaints,Work great,ByD D,Person
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Green Kid-Proof Case,B018Y23MNM,Electronics,TRUE,0,5,My kids love their tablets. They play games and take pictures.,Great game for little kids,Alaska,Bot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,4,"I love that this is a real adult tablet with kids programming installed. Biggest downfall is that my son has trouble switching from app to app, otherwise I'd give it 5 stars. The pull up menu eat the bottom isn't very responsive to his little hands.",Works well and kid friendly,Randana,Bot
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,B06XB29FPF,"Electronics,Hardware",TRUE,0,5,"I like being able to turn on lights, music and the thermostat in our home!",Awesome,Barbara,userBot
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,"B00QWO9P0O,B01IB83NZG,B00MNV8E0C",Health & Beauty,,,5,Another brilliant amazonbasics product. Works better then the brand name batteries and last longer.,Perfect,ByHammad Ashraf,Person
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,5,Tablet works will with Amazon video on our smart tvs as well as the firesticks.,Great Gift,Dana,Bot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,5,My nephew loves his kindle. Durable structure that can withstand drops.,Kindles rock,Jesse,Bot
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Green Kid-Proof Case,B018Y23MNM,Electronics,FALSE,0,2,"Was looking for a tablet for my young daughter. This was on sale and had good reviews. After consulting with the sales associate with some questions, I decided to purchase item. Nice looking product, however, very little storage space.... after downloading a few apps... the storage was full and was required to buy more! Also, cannot play videos unless hooked up to wifi. Unlike the sales associate told me. Very disappointing!!! Would not recommend!",Disappointing product.,Randyjb,userBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,5,Amazon batteries are awesome! Low cost and last long!,Low cost and last long !,ByMarie M.,Person
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,5,"The price for this tablet is not the only great selling point. The free year of amazon free time is perfect for my son. There are tons of games, books, and videos in this service. My favorite feature is how we can set time limits on screen time. We can even set it to require an amount of learning app or book time per day before access to games is allowed. Great choice for kids.",Perfect tablet for kids,Grant,userBot
AVpgdkC8ilAPnD_xsvyi,Fire Tablet 7 Display Wi-Fi 16 GB - Includes Special Offers Black,B018Y22BI4,Electronics,TRUE,0,4,"works great, easy to use. play videos and game good",good product,Fire,Bot
AVzYlGj3vKc47QAVeZRH,"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",B01J94SWWU,Electronics,TRUE,0,4,"This is a great tablet. I got it on Black Friday at an amazing price. The downside: a lot of features are only available to Amazon prime and audible members with an expensive membership fee and the selection of apps is limited. But on the other hand it’s inexpensive, the Alexa app is useful, games run ok, the display and photo quality is good and it’s easy to handle. For music and books I recommend an additional memory card - I use a 128GB - which works fine.",A great tablet for beginners and Amazon fans,MrCroc,userBot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,5,If you want a tablet to use on a daily basis for facebook or do online purchases you couldn't ask for a better tablet.,Awesome tablet for a small fee.,Dundee,Bot
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,B06XB29FPF,"Electronics,Hardware",TRUE,0,5,They are both responsive to each other and it gives me convenience. I don't have to turn off the lights and all I do is lay down and ask Alexa to turn off the light. All my lights are connected to my Echo Plus.,It makes life easier,Paul,userBot
AVpfpK8KLJeJML43BCuD,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,B01BH83OOM,Electronics,TRUE,0,5,Love all the features that come with this speaker. Alexa function by tapping device is a nice change of pace from the always listening echo and dot! Above avarage sound on the go and got a great deal on it!,"Alexa at the ""tap"" of your finger",Marb,Person
AVpgdkC8ilAPnD_xsvyi,Fire Tablet 7 Display Wi-Fi 16 GB - Includes Special Offers Black,B018Y22BI4,Electronics,TRUE,0,5,"I'm was so pleased with this tablet, I bought a second one for my father. We both love it.",Great Tablet,Beckie,Bot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,Decent quality. Of course Great seller ),Of course Great seller ),ByLarsus,Person
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,B06XB29FPF,"Electronics,Hardware",TRUE,0,4,Sound and response is good. Works well for area coverage.,Good unit,Ritch,Person
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,5,ok,Five Stars,Bybillgdguy,reviewBot
AVpjEN4jLJeJML43rpUe,Fire Tablet with Alexa 7 Display 16 GB Blue - with Special Offers,B018Y225IA,Electronics,TRUE,0,5,bought it for my son. he likes it. very good alternate to expensive tables out there.,excellent tablet,satisfiedcustomer229,Bot
