id,name,asins,primaryCategories,doRecommend,numHelpful,rating,text,title,username,reviewer
AVpgdkC8ilAPnD_xsvyi,Fire Tablet 7 Display Wi-Fi 16 GB - Includes Special Offers Black,B018Y22BI4,Electronics,TRUE,0,4,He is a wizard with computers and tablets and knows much more than me.,For my grandson.,volunteer73,bot
AVqkIdZiv8e3D1O-leaJ,Fire Tablet with Alexa 7 Display 16 GB Magenta - with Special Offers,B018Y224PY,Electronics,TRUE,0,4,He is a wizard with computers and tablets and knows much more than me.,For my grandson.,volunteer73,bot
AVpjEN4jLJeJML43rpUe,Fire Tablet with Alexa 7 Display 16 GB Blue - with Special Offers,B018Y225IA,Electronics,TRUE,0,4,He is a wizard with computers and tablets and knows much more than me.,For my grandson.,volunteer73,bot
AVpgdkC8ilAPnD_xsvyi,Fire Tablet 7 Display Wi-Fi 16 GB - Includes Special Offers Black,B018Y22BI4,Electronics,TRUE,0,4,He is a wizard with computers and tablets and knows much more than me.,For my grandson.,volunteer73,bot
AVpfw2hvilAPnD_xh0rH,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Pink Kid-Proof Case,B018Y226XO,"Toys & Games,Electronics",TRUE,0,5,Great tablet for my three year old son It's really easy for him to use,Great tablet for my 3 year old,Vonjay,bot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,5,Great tablet for my three year old son It's really easy for him to use,Great tablet for my 3 year old,Vonjay,bot
AVphPmHuilAPnD_x3E5h,Kindle Voyage E-reader 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light PagePress Sensors Wi-Fi - Includes Special Offers,B00IOY8XWQ,Electronics,TRUE,0,5,"This is my third Kindle and the best one yet. Love the new controls, the backlit page, the compact size and the ease of use. I would recommend the Kindle Voyage to all readers!",Best Kindle yet,vpavbbm,bot
AVphPmHuilAPnD_x3E5h,"Amazon - Kindle Voyage - 6"" - 4GB - Black",B00IOY8XWQ,Electronics,TRUE,0,5,"This is my third Kindle and the best one yet. Love the new controls, the backlit page, the compact size and the ease of use. I would recommend the Kindle Voyage to all readers!",Best Kindle yet,vpavbbm,bot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,4,I got my father a Amazon Fire he's never used a tablet let alone a computer. So it was a challenge. He did pretty good but ha's a hard time seeing the screen.,Good for beginners,Vseballos,bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,4,I got my father a Amazon Fire he's never used a tablet let alone a computer. So it was a challenge. He did pretty good but ha's a hard time seeing the screen.,Good for beginners,Vseballos,bot
AVpfw2hvilAPnD_xh0rH,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Pink Kid-Proof Case,B018Y226XO,"Toys & Games,Electronics",TRUE,0,5,Great for my kids. Syncs to all of our Amazon videos and netflix. The protective kids case is a must. Makes it easier for smaller kids to hold without touching the screen. Also does well with drops to the ground,Great for my kids,VTJeep,bot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,5,Great for my kids. Syncs to all of our Amazon videos and netflix. The protective kids case is a must. Makes it easier for smaller kids to hold without touching the screen. Also does well with drops to the ground,Great for my kids,VTJeep,bot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,5,I left my 7 on airline flight and bought the 8 to replace love love the speed and the video on it. Glad I bought it is worth it!!!! the download speed has improved very much!!,Lost my 7 Love my 8,VwDude,bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,5,I left my 7 on airline flight and bought the 8 to replace love love the speed and the video on it. Glad I bought it is worth it!!!! the download speed has improved very much!!,Lost my 7 Love my 8,VwDude,bot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,5,"Great tablet, perfect size, has night mode on display so you would be able to fall asleep if using at night - won't keep you awake because blue light is filtered out. Response is great, colors IPS panel great, no blue tooth",Great tablet much improved over earlier models,W2W2,bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,5,"Great tablet, perfect size, has night mode on display so you would be able to fall asleep if using at night - won't keep you awake because blue light is filtered out. Response is great, colors IPS panel great, no blue tooth",Great tablet much improved over earlier models,W2W2,bot
AVpgdkC8ilAPnD_xsvyi,Fire Tablet 7 Display Wi-Fi 16 GB - Includes Special Offers Black,B018Y22BI4,Electronics,TRUE,0,5,"Great tablet, not for the power user. Average users will find everything they need.","Great tablet, not for the power user",W4R333,bot
AVqkIdZiv8e3D1O-leaJ,Fire Tablet with Alexa 7 Display 16 GB Magenta - with Special Offers,B018Y224PY,Electronics,TRUE,0,5,"Great tablet, not for the power user. Average users will find everything they need.","Great tablet, not for the power user",W4R333,bot
AVpjEN4jLJeJML43rpUe,Fire Tablet with Alexa 7 Display 16 GB Blue - with Special Offers,B018Y225IA,Electronics,TRUE,0,5,"Great tablet, not for the power user. Average users will find everything they need.","Great tablet, not for the power user",W4R333,bot
AVpgdkC8ilAPnD_xsvyi,Fire Tablet 7 Display Wi-Fi 16 GB - Includes Special Offers Black,B018Y22BI4,Electronics,TRUE,0,5,"Great tablet, not for the power user. Average users will find everything they need.","Great tablet, not for the power user",W4R333,bot
AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",B018Y225IA,Electronics,TRUE,0,5,"Great tablet, not for the power user. Average users will find everything they need.","Great tablet, not for the power user",W4R333,bot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,5,"my third amazon fire, has more features than my old one. battery lastlonger",nice tablet,w8261,bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,5,"my third amazon fire, has more features than my old one. battery lastlonger",nice tablet,w8261,bot
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet 8"" HD Display Wi-Fi 16 GB - Includes Special Offers Magenta",B01AHB9CN2,Electronics,TRUE,0,5,"my third amazon fire, has more features than my old one. battery lastlonger",nice tablet,w8261,bot
AVpgdkC8ilAPnD_xsvyi,Fire Tablet 7 Display Wi-Fi 16 GB - Includes Special Offers Black,B018Y22BI4,Electronics,TRUE,0,4,"good deal . purchased for my mother , killer mothers day present. get what you pay for",Good deal,wabasso4life,bot
AVpjEN4jLJeJML43rpUe,Fire Tablet with Alexa 7 Display 16 GB Blue - with Special Offers,B018Y225IA,Electronics,TRUE,0,4,"good deal . purchased for my mother , killer mothers day present. get what you pay for",Good deal,wabasso4life,bot
AVpgdkC8ilAPnD_xsvyi,Fire Tablet 7 Display Wi-Fi 16 GB - Includes Special Offers Black,B018Y22BI4,Electronics,TRUE,0,5,Best tablet for the money Amazon delivers a good product,Fire tablet,wagonburner60,bot
AVqkIdZiv8e3D1O-leaJ,Fire Tablet with Alexa 7 Display 16 GB Magenta - with Special Offers,B018Y224PY,Electronics,TRUE,0,5,Best tablet for the money Amazon delivers a good product,Fire tablet,wagonburner60,bot
AVpjEN4jLJeJML43rpUe,Fire Tablet with Alexa 7 Display 16 GB Blue - with Special Offers,B018Y225IA,Electronics,TRUE,0,5,Best tablet for the money Amazon delivers a good product,Fire tablet,wagonburner60,bot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,5,outstanding replacement tablet for my outdated and overpriced iPad 2,kindle fire hd8 2016,wallymich,bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,5,outstanding replacement tablet for my outdated and overpriced iPad 2,kindle fire hd8 2016,wallymich,bot
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet 8"" HD Display Wi-Fi 16 GB - Includes Special Offers Magenta",B01AHB9CN2,Electronics,TRUE,0,5,outstanding replacement tablet for my outdated and overpriced iPad 2,kindle fire hd8 2016,wallymich,bot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,5,I had problems with my White page and was in the process of buying ad new Kindle I found this was a better unit for my use than tine White-page.,Great improvement over earlier Kindle Fire,WallyT,bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,5,I had problems with my White page and was in the process of buying ad new Kindle I found this was a better unit for my use than tine White-page.,Great improvement over earlier Kindle Fire,WallyT,bot
AVpgdkC8ilAPnD_xsvyi,Fire Tablet 7 Display Wi-Fi 16 GB - Includes Special Offers Black,B018Y22BI4,Electronics,TRUE,0,5,So I was given a HD for Christmas and when this went on sale in time for Father's Day I had to get it... Love that it has the expansion slot!!!,Hells Yeah!!!,Walt,bot
AVpjEN4jLJeJML43rpUe,Fire Tablet with Alexa 7 Display 16 GB Blue - with Special Offers,B018Y225IA,Electronics,TRUE,0,5,So I was given a HD for Christmas and when this went on sale in time for Father's Day I had to get it... Love that it has the expansion slot!!!,Hells Yeah!!!,Walt,bot
AVpgdkC8ilAPnD_xsvyi,Fire Tablet 7 Display Wi-Fi 16 GB - Includes Special Offers Black,B018Y22BI4,Electronics,TRUE,0,5,So I was given a HD for Christmas and when this went on sale in time for Father's Day I had to get it... Love that it has the expansion slot!!!,Hells Yeah!!!,Walt,bot
AVpgdkC8ilAPnD_xsvyi,Fire Tablet 7 Display Wi-Fi 16 GB - Includes Special Offers Black,B018Y22BI4,Electronics,TRUE,0,5,This tablet has great graphics compared to the base android. I bought the kids protective case to use when the grandkids come over. Long battery life.,This is a great tablet for the price,waltherPPK,bot
AVqkIdZiv8e3D1O-leaJ,Fire Tablet with Alexa 7 Display 16 GB Magenta - with Special Offers,B018Y224PY,Electronics,TRUE,0,5,This tablet has great graphics compared to the base android. I bought the kids protective case to use when the grandkids come over. Long battery life.,This is a great tablet for the price,waltherPPK,bot
AVpjEN4jLJeJML43rpUe,Fire Tablet with Alexa 7 Display 16 GB Blue - with Special Offers,B018Y225IA,Electronics,TRUE,0,5,This tablet has great graphics compared to the base android. I bought the kids protective case to use when the grandkids come over. Long battery life.,This is a great tablet for the price,waltherPPK,bot
AVqkIiKWnnc1JgDc3khH,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 32 GB - Includes Special Offers Magenta,B01AHB9CYG,Electronics,TRUE,0,4,Got this tablet for my spouse who has never had one before and it's perfect for him!,Great tablet,WaMoo,bot
AVqkIh8WQMlgsOJE6fu-,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 32 GB - Includes Special Offers Black,B01ACEKAJY,Electronics,TRUE,0,4,Got this tablet for my spouse who has never had one before and it's perfect for him!,Great tablet,WaMoo,bot
AVqkIh9HQMlgsOJE6fu_,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 32 GB - Includes Special Offers Blue,B01AHBDCKQ,Electronics,TRUE,0,4,Got this tablet for my spouse who has never had one before and it's perfect for him!,Great tablet,WaMoo,bot
AVqkIj9snnc1JgDc3khU,Fire HD 8 Tablet with Alexa 8 HD Display 32 GB Tangerine - with Special Offers,B01AHB9C1E,Electronics,TRUE,0,4,Got this tablet for my spouse who has never had one before and it's perfect for him!,Great tablet,WaMoo,bot
AVqkIj9snnc1JgDc3khU,"Fire HD 8 Tablet with Alexa 8"" HD Display 32 GB Tangerine - with Special Offers",B01AHB9C1E,Electronics,TRUE,0,4,Got this tablet for my spouse who has never had one before and it's perfect for him!,Great tablet,WaMoo,bot
AVqkIiKWnnc1JgDc3khH,"All-New Fire HD 8 Tablet 8"" HD Display Wi-Fi 32 GB - Includes Special Offers Magenta",B01AHB9CYG,Electronics,TRUE,0,4,Got this tablet for my spouse who has never had one before and it's perfect for him!,Great tablet,WaMoo,bot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,5,My 4 year old Grandson loves his Kindle. He had to have one after his sister got one.,Great tablet,Wanoo,bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,5,My 4 year old Grandson loves his Kindle. He had to have one after his sister got one.,Great tablet,Wanoo,bot
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet 8"" HD Display Wi-Fi 16 GB - Includes Special Offers Magenta",B01AHB9CN2,Electronics,TRUE,0,5,My 4 year old Grandson loves his Kindle. He had to have one after his sister got one.,Great tablet,Wanoo,bot
AVpfpK8KLJeJML43BCuD,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,B01BH83OOM,Electronics,TRUE,0,4,Bought this gift for my wife and she loves it. Works as expected.,Great speaker,Wardog21,bot
AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,B01BH83OOM,Electronics,TRUE,0,4,Bought this gift for my wife and she loves it. Works as expected.,Great speaker,Wardog21,bot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,4,Great product and I'm very satisfied with it. I recommend it to other people.,I'm happy with it,washer,bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,4,Great product and I'm very satisfied with it. I recommend it to other people.,I'm happy with it,washer,bot
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet 8"" HD Display Wi-Fi 16 GB - Includes Special Offers Magenta",B01AHB9CN2,Electronics,TRUE,0,4,Great product and I'm very satisfied with it. I recommend it to other people.,I'm happy with it,washer,bot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,5,I had gotten this primarily to watch movies and run some basic internet programs. I have been very pleased to date with the speed of the processor and picture quality.,Hi Def is great and speed better than the past,Watcher,bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,5,I had gotten this primarily to watch movies and run some basic internet programs. I have been very pleased to date with the speed of the processor and picture quality.,Hi Def is great and speed better than the past,Watcher,bot
AVpfw2hvilAPnD_xh0rH,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Pink Kid-Proof Case,B018Y226XO,"Toys & Games,Electronics",TRUE,0,5,Easy and age appropriate. Can set timers for tv and movie watching my granddaughter finds the educational games more interesting and fun.,easy to teach my 3 year old to use it,watchtimer100,bot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,5,Easy and age appropriate. Can set timers for tv and movie watching my granddaughter finds the educational games more interesting and fun.,easy to teach my 3 year old to use it,watchtimer100,bot
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Green Kid-Proof Case,B018Y23MNM,Electronics,TRUE,0,5,Easy and age appropriate. Can set timers for tv and movie watching my granddaughter finds the educational games more interesting and fun.,easy to teach my 3 year old to use it,watchtimer100,bot
AVpgdkC8ilAPnD_xsvyi,Fire Tablet 7 Display Wi-Fi 16 GB - Includes Special Offers Black,B018Y22BI4,Electronics,TRUE,0,5,Super easy to setup for the kids to use. Parental controls are a bonus.,Excellent Product,WaterRat,bot
AVqkIdZiv8e3D1O-leaJ,Fire Tablet with Alexa 7 Display 16 GB Magenta - with Special Offers,B018Y224PY,Electronics,TRUE,0,5,Super easy to setup for the kids to use. Parental controls are a bonus.,Excellent Product,WaterRat,bot
AVpjEN4jLJeJML43rpUe,Fire Tablet with Alexa 7 Display 16 GB Blue - with Special Offers,B018Y225IA,Electronics,TRUE,0,5,Super easy to setup for the kids to use. Parental controls are a bonus.,Excellent Product,WaterRat,bot
AVpgdkC8ilAPnD_xsvyi,Fire Tablet 7 Display Wi-Fi 16 GB - Includes Special Offers Black,B018Y22BI4,Electronics,TRUE,0,5,Super easy to setup for the kids to use. Parental controls are a bonus.,Excellent Product,WaterRat,bot
AVpfw2hvilAPnD_xh0rH,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Pink Kid-Proof Case,B018Y226XO,"Toys & Games,Electronics",TRUE,0,5,Bought this for my grandson and am very pleased with the quality. The case protects it well.,Great tablet for a 3 year old.,Wawa,bot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,5,Bought this for my grandson and am very pleased with the quality. The case protects it well.,Great tablet for a 3 year old.,Wawa,bot
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Green Kid-Proof Case,B018Y23MNM,Electronics,TRUE,0,5,Bought this for my grandson and am very pleased with the quality. The case protects it well.,Great tablet for a 3 year old.,Wawa,bot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,5,Bought this for my grandson and am very pleased with the quality. The case protects it well.,Great tablet for a 3 year old.,Wawa,bot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,5,Gave this to my wife for Christmas. Upgraded from the original Kindle. She thoroughly enjoys it.,Kindle upgrade,Wayne,bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,5,Gave this to my wife for Christmas. Upgraded from the original Kindle. She thoroughly enjoys it.,Kindle upgrade,Wayne,bot
AVpgdkC8ilAPnD_xsvyi,Fire Tablet 7 Display Wi-Fi 16 GB - Includes Special Offers Black,B018Y22BI4,Electronics,TRUE,0,5,Does what we need it to. Able to download apps that make it fun.,Good inexpensive tablet,WayneEnterprises,bot
AVpjEN4jLJeJML43rpUe,Fire Tablet with Alexa 7 Display 16 GB Blue - with Special Offers,B018Y225IA,Electronics,TRUE,0,5,Does what we need it to. Able to download apps that make it fun.,Good inexpensive tablet,WayneEnterprises,bot
AVpgdkC8ilAPnD_xsvyi,Fire Tablet 7 Display Wi-Fi 16 GB - Includes Special Offers Black,B018Y22BI4,Electronics,TRUE,0,5,Does what we need it to. Able to download apps that make it fun.,Good inexpensive tablet,WayneEnterprises,bot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,4,This was a great Christmas gift for my kid. This allows them to store their favorite books and play some educational games. Its nice to also have an optional MicroSD card for extra storage.,Great tablet for a beginner.,Wazzie65,bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,4,This was a great Christmas gift for my kid. This allows them to store their favorite books and play some educational games. Its nice to also have an optional MicroSD card for extra storage.,Great tablet for a beginner.,Wazzie65,bot
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet 8"" HD Display Wi-Fi 16 GB - Includes Special Offers Magenta",B01AHB9CN2,Electronics,TRUE,0,4,This was a great Christmas gift for my kid. This allows them to store their favorite books and play some educational games. Its nice to also have an optional MicroSD card for extra storage.,Great tablet for a beginner.,Wazzie65,bot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,5,It's a handy little tool to have for reading e-Books.,Great little reader,wclewis12,bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,5,It's a handy little tool to have for reading e-Books.,Great little reader,wclewis12,bot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,4,"For its price, this a great little tablet. It does have limitations on what it can do and what apps are available for use with it which is the only reason I gave it 4 rather than 5 stars. Hopefully Amazon will allow it to perform better soon.",Nice lower priced tablet,wcpitboss,bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,4,"For its price, this a great little tablet. It does have limitations on what it can do and what apps are available for use with it which is the only reason I gave it 4 rather than 5 stars. Hopefully Amazon will allow it to perform better soon.",Nice lower priced tablet,wcpitboss,bot
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet 8"" HD Display Wi-Fi 16 GB - Includes Special Offers Magenta",B01AHB9CN2,Electronics,TRUE,0,4,"For its price, this a great little tablet. It does have limitations on what it can do and what apps are available for use with it which is the only reason I gave it 4 rather than 5 stars. Hopefully Amazon will allow it to perform better soon.",Nice lower priced tablet,wcpitboss,bot
AVqVGZSEQMlgsOJE6eUc,Kindle E-reader - White 6 Glare-Free Touchscreen Display Wi-Fi - Includes Special Offers,B017JG41PC,"Office Supplies,Electronics",TRUE,0,5,It's a perfect gift for young adult during the holiday session.,nice gift,wcy405100,bot
AVqVGZNvQMlgsOJE6eUY,"Amazon Kindle E-Reader 6"" Wifi (8th Generation 2016)",B00ZV9PXP2,Electronics,TRUE,0,5,It's a perfect gift for young adult during the holiday session.,nice gift,wcy405100,bot
AWFUWc8THh53nbDRF6YO,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",B010CEHQTG,"Electronics,Hardware",TRUE,0,5,Amazon - Echo Show is the best of all my Amazon products. I love the hands-free but able to see things on the screen.,FREAKIN' AWESOME,wdeanna48,bot
AWK8z0pOIwln0LfXlSxH,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",B01J24C0TI,"Electronics,Hardware",TRUE,0,5,Amazon - Echo Show is the best of all my Amazon products. I love the hands-free but able to see things on the screen.,FREAKIN' AWESOME,wdeanna48,bot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,3,It was great product. the price which I got it was great.,Good product,WDExternaldrive,bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,3,It was great product. the price which I got it was great.,Good product,WDExternaldrive,bot
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet 8"" HD Display Wi-Fi 16 GB - Includes Special Offers Magenta",B01AHB9CN2,Electronics,TRUE,0,3,It was great product. the price which I got it was great.,Good product,WDExternaldrive,bot
AVpfw2hvilAPnD_xh0rH,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Pink Kid-Proof Case,B018Y226XO,"Toys & Games,Electronics",TRUE,0,5,I bought this product for my grandchildren. It is very easy for them to use and sturdy enough not to break when they drop it.,Great tablet for kids,Weatherford13,bot
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Green Kid-Proof Case,B018Y23MNM,Electronics,TRUE,0,5,I bought this product for my grandchildren. It is very easy for them to use and sturdy enough not to break when they drop it.,Great tablet for kids,Weatherford13,bot
AVpgdkC8ilAPnD_xsvyi,Fire Tablet 7 Display Wi-Fi 16 GB - Includes Special Offers Black,B018Y22BI4,Electronics,TRUE,0,5,"Compared to all other 7 inch Tablets, this Amazon Fire Tab just outperforms them by miles. And yes you can add the Google Play Store without rooting the device.",Simply Awesome.,webguru,bot
AVqkIdZiv8e3D1O-leaJ,Fire Tablet with Alexa 7 Display 16 GB Magenta - with Special Offers,B018Y224PY,Electronics,TRUE,0,5,"Compared to all other 7 inch Tablets, this Amazon Fire Tab just outperforms them by miles. And yes you can add the Google Play Store without rooting the device.",Simply Awesome.,webguru,bot
AVpjEN4jLJeJML43rpUe,Fire Tablet with Alexa 7 Display 16 GB Blue - with Special Offers,B018Y225IA,Electronics,TRUE,0,5,"Compared to all other 7 inch Tablets, this Amazon Fire Tab just outperforms them by miles. And yes you can add the Google Play Store without rooting the device.",Simply Awesome.,webguru,bot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,4,This tablet is great for my son. Would be nice if it had a little more horsepower,Solid tablet!,Weiser,bot
AVqkIhkhv8e3D1O-lebZ,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Blue,B01AHBBG04,Electronics,TRUE,0,4,This tablet is great for my son. Would be nice if it had a little more horsepower,Solid tablet!,Weiser,bot
AVqkIhkhv8e3D1O-lebZ,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Blue,B01AHBBG04,Electronics,TRUE,0,4,This tablet is great for my son. Would be nice if it had a little more horsepower,Solid tablet!,Weiser,bot
AVqkIhkhv8e3D1O-lebZ,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Blue,B01AHBBG04,Electronics,TRUE,0,4,This tablet is great for my son. Would be nice if it had a little more horsepower,Solid tablet!,Weiser,bot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,5,"I love my Kindle. I won't be without one. I've even bought an extra one, just in case. I believe it's the best tablet on the market.",In love!,Wellsmm,bot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,5,"I love my Kindle. I won't be without one. I've even bought an extra one, just in case. I believe it's the best tablet on the market.",In love!,Wellsmm,bot
